HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen(12-28 23:36:04)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-28 23:36:04
End Time: 2025-12-29 01:16:09
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
23.531667,0.000000,0.121600,19.514643,0.000000,0.182400
21.137667,0.000000,0.091200,22.378417,0.000000,0.212800
18.795333,0.000000,0.091200,19.746929,0.000000,0.212800
18.009750,0.000000,0.121600,19.972000,0.000000,0.212800
26.663667,0.000000,0.091200,22.240286,0.000000,0.182400
19.814000,0.000000,0.091200,18.120167,0.000000,0.212800
20.868375,0.000000,0.121600,23.150714,0.000000,0.182400
21.028167,0.000000,0.091200,25.681500,0.000000,0.212800
26.602833,0.000000,0.091200,22.164250,0.000000,0.182400
24.819000,0.000000,0.091200,24.544429,0.000000,0.212800
27.052750,0.000000,0.060800,28.670917,0.000000,0.212800
22.987000,0.000000,0.152000,26.747929,0.000000,0.182400
23.645167,0.000000,0.091200,25.149000,0.000000,0.212800
26.428625,0.000000,0.091200,24.347167,0.000000,0.182400
24.274000,0.000000,0.091200,18.333786,0.000000,0.212800
21.292333,0.000000,0.121600,21.670167,0.000000,0.182400
26.719833,0.000000,0.091200,29.504714,0.000000,0.212800
23.982000,0.000000,0.091200,24.529917,0.000000,0.182400
21.683833,0.000000,0.091200,22.351357,0.000000,0.212800
21.767167,0.000000,0.121600,18.857143,0.000000,0.212800
26.059375,0.000000,0.091200,24.639750,0.000000,0.182400
49.985333,0.000000,0.060800,60.232429,0.000000,0.212800
25.630000,0.000000,0.152000,21.877750,0.000000,0.182400
25.111000,0.000000,0.091200,20.762357,0.000000,0.212800
30.669667,0.000000,0.060800,31.400083,0.000000,0.212800
21.542167,0.000000,0.152000,20.698929,0.000000,0.182400
21.288833,0.000000,0.091200,21.359214,0.000000,0.212800
17.453750,0.000000,0.121600,21.323000,0.000000,0.182400
22.011833,0.000000,0.060800,22.202143,0.000000,0.212800
26.833000,0.000000,0.121600,18.133417,0.000000,0.182400
27.080875,0.000000,0.091200,29.173929,0.000000,0.212800
24.190167,0.000000,0.091200,28.425857,0.000000,0.212800
22.821833,0.000000,0.091200,24.814333,0.000000,0.182400
21.133333,0.000000,0.121600,19.093286,0.000000,0.212800
17.832750,0.000000,0.121600,18.119250,0.000000,0.182400
22.870167,0.000000,0.091200,28.756143,0.000000,0.212800
20.549667,0.000000,0.091200,20.804917,0.000000,0.212800
23.275375,0.000000,0.091200,24.784571,0.000000,0.182400
24.198000,0.000000,0.091200,18.749929,0.000000,0.212800
24.611833,0.000000,0.121600,25.734167,0.000000,0.182400
20.332000,0.000000,0.091200,22.176000,0.000000,0.212800
16.864750,0.000000,0.121600,18.788167,0.000000,0.182400
24.988667,0.000000,0.060800,20.756571,0.000000,0.212800
22.148833,0.000000,0.121600,22.534500,0.000000,0.182400
19.833000,0.000000,0.091200,18.155500,0.000000,0.212800
22.412667,0.000000,0.091200,26.692643,0.000000,0.212800
16.957000,0.000000,0.121600,19.906667,0.000000,0.182400
16.887833,0.000000,0.091200,17.647857,0.000000,0.212800
23.594000,0.000000,0.121600,23.083167,0.000000,0.182400
17.781333,0.000000,0.091200,16.873929,0.000000,0.212800
16.919500,0.000000,0.091200,18.949583,0.000000,0.212800
17.774000,0.000000,0.121600,18.585071,0.000000,0.182400
16.077333,0.000000,0.091200,14.808643,0.000000,0.212800
17.293167,0.000000,0.091200,18.229500,0.000000,0.182400
25.153000,0.000000,0.060800,24.176000,0.000000,0.212800
17.630000,0.000000,0.152000,18.579167,0.000000,0.212800
17.748000,0.000000,0.091200,18.219000,0.000000,0.182400
28.044500,0.000000,0.091200,27.363714,0.000000,0.212800
17.270125,0.000000,0.121600,17.179583,0.000000,0.182400
14.388167,0.000000,0.091200,15.063357,0.000000,0.212800
17.910833,0.000000,0.091200,19.260417,0.000000,0.182400
25.174500,0.000000,0.091200,23.309286,0.000000,0.212800
23.455500,0.000000,0.091200,21.978833,0.000000,0.182400
22.725333,0.000000,0.121600,26.109643,0.000000,0.212800
