HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen.(12-25 01:54:06)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-25 01:54:06
End Time: 2025-12-25 03:14:10
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
723.682167,0.000000,0.091200,701.708917,0.000000,0.212800
823.471500,66.666667,0.060800,820.878500,0.000000,0.212800
804.815500,66.666667,0.000000,820.878500,0.000000,0.182400
835.859000,75.000000,0.000000,820.878500,0.000000,0.212800
835.859000,100.000000,0.000000,820.878500,0.000000,0.182400
810.821000,66.666667,0.060800,805.983500,0.000000,0.212800
781.019500,50.000000,0.030400,783.985000,0.000000,0.212800
763.435000,66.666667,0.030400,763.856333,0.000000,0.182400
763.435000,100.000000,0.030400,763.856333,0.000000,0.212800
804.282000,66.666667,0.091200,806.859250,0.000000,0.182400
845.718000,75.000000,0.091200,848.002500,0.000000,0.212800
777.763750,33.333333,0.060800,787.908000,0.000000,0.182400
744.737333,0.000000,0.060800,760.910167,0.000000,0.212800
696.847625,0.000000,0.030400,710.910429,0.000000,0.212800
649.498333,0.000000,0.091200,665.068917,0.000000,0.182400
616.306333,0.000000,0.000000,626.832143,0.000000,0.212800
581.477833,0.000000,0.030400,593.741643,0.000000,0.182400
543.128250,0.000000,0.030400,556.995917,0.000000,0.212800
500.218667,0.000000,0.030400,511.162714,0.000000,0.182400
465.952333,0.000000,0.000000,475.563750,0.000000,0.212800
444.422625,0.000000,0.030400,459.928643,0.000000,0.212800
403.176667,0.000000,0.030400,415.621167,0.000000,0.182400
367.021667,0.000000,0.091200,381.084571,0.000000,0.212800
325.750000,0.000000,0.000000,336.301429,0.000000,0.182400
279.861875,0.000000,0.000000,296.389000,0.000000,0.212800
233.109167,0.000000,0.030400,244.717714,0.000000,0.152000
191.869000,0.000000,0.000000,204.983500,0.000000,0.243200
146.493875,0.000000,0.486400,162.621071,0.000000,0.212800
99.638333,0.000000,0.395200,111.755071,0.000000,0.182400
61.785167,0.000000,0.334400,71.516333,0.000000,0.212800
24.270667,0.000000,0.729600,29.951357,0.000000,0.182400
20.975000,0.000000,0.091200,16.476167,0.000000,0.212800
20.231500,0.000000,0.121600,23.665929,0.000000,0.212800
19.840667,0.000000,0.091200,23.379417,0.000000,0.182400
24.717500,0.000000,0.091200,25.245643,0.000000,0.182400
22.694667,0.000000,0.091200,24.993750,0.000000,0.212800
20.420167,0.000000,0.121600,20.207071,0.000000,0.212800
32.680875,0.000000,0.060800,26.543214,0.000000,0.182400
53.958667,0.000000,0.091200,55.591250,0.000000,0.212800
51.173667,0.000000,0.060800,54.510571,0.000000,0.182400
51.887833,0.000000,0.121600,58.481250,0.000000,0.212800
37.841375,0.000000,0.091200,46.972786,0.000000,0.212800
45.599833,0.000000,0.121600,51.637143,0.000000,0.182400
61.306167,0.000000,0.091200,61.849917,0.000000,0.212800
49.348000,0.000000,0.091200,53.041143,0.000000,0.182400
38.409167,0.000000,0.091200,44.672500,0.000000,0.212800
28.848500,0.000000,0.152000,30.123571,0.000000,0.182400
26.760833,0.000000,0.091200,25.101500,0.000000,0.212800
21.325000,0.000000,0.121600,21.387143,0.000000,0.212800
21.076000,0.000000,0.091200,17.969571,0.000000,0.182400
22.236500,0.000000,0.121600,18.701583,0.000000,0.212800
24.013625,0.000000,0.091200,25.222714,0.000000,0.182400
35.830167,0.000000,0.060800,41.568667,0.000000,0.212800
29.668167,0.000000,0.121600,26.344286,0.000000,0.212800
51.553833,0.000000,0.060800,61.722583,0.000000,0.182400
36.459875,0.000000,0.121600,38.562571,0.000000,0.212800
52.613833,0.000000,0.091200,39.937357,0.000000,0.182400
71.587500,0.000000,0.060800,66.099667,0.000000,0.212800
118.316125,0.000000,0.091200,93.638000,0.000000,0.212800
155.478167,0.000000,0.060800,153.183250,0.000000,0.152000
141.505833,0.000000,0.030400,151.493857,0.000000,0.243200
120.851500,0.000000,0.060800,124.417071,0.000000,0.182400
84.065625,0.000000,0.091200,94.264833,0.000000,0.212800
52.855667,0.000000,0.152000,63.709429,0.000000,0.182400
24.291167,0.000000,0.304000,27.488917,0.000000,0.212800
21.941875,0.000000,0.091200,22.249786,0.000000,0.182400
19.702000,0.000000,0.091200,25.002417,0.000000,0.212800
24.524000,0.000000,0.091200,25.234857,0.000000,0.212800
20.260667,0.000000,0.121600,16.357857,0.000000,0.182400
29.776375,0.000000,0.060800,35.103250,0.000000,0.212800
17.190500,0.000000,0.152000,17.175286,0.000000,0.182400
18.821000,0.000000,0.091200,20.957667,0.000000,0.212800
20.104125,0.000000,0.091200,18.682000,0.000000,0.212800
23.458500,0.000000,0.091200,16.544667,0.000000,0.182400
24.947500,0.000000,0.121600,20.296857,0.000000,0.212800
57.219250,0.000000,0.030400,47.024429,0.000000,0.182400
87.840000,0.000000,0.091200,89.498917,0.000000,0.212800
87.604167,0.000000,0.030400,86.175286,0.000000,0.182400
74.696000,0.000000,0.121600,80.377167,0.000000,0.212800
73.116500,0.000000,0.091200,67.786714,0.000000,0.212800
77.550667,0.000000,0.121600,67.647929,0.000000,0.182400
78.610500,0.000000,0.091200,79.462250,0.000000,0.212800
69.317500,0.000000,0.091200,77.408929,0.000000,0.182400
52.995000,0.000000,0.121600,54.228500,0.000000,0.212800
39.823833,0.000000,0.152000,48.351571,0.000000,0.182400
31.905000,0.000000,0.121600,32.598750,0.000000,0.212800
30.377500,0.000000,0.121600,28.478429,0.000000,0.212800
43.311833,0.000000,0.060800,39.140857,0.000000,0.182400
55.676333,0.000000,0.091200,55.381750,0.000000,0.182400
68.528250,0.000000,0.091200,68.685929,0.000000,0.212800
48.707000,0.000000,0.060800,55.976417,0.000000,0.212800
36.369500,0.000000,0.182400,32.456786,0.000000,0.182400
25.158667,0.000000,0.091200,24.207417,0.000000,0.212800
27.796375,0.000000,0.121600,28.004071,0.000000,0.212800
31.096500,0.000000,0.091200,33.347143,0.000000,0.182400
23.558167,0.000000,0.091200,27.030500,0.000000,0.212800
39.617750,0.000000,0.060800,43.455571,0.000000,0.182400
39.340167,0.000000,0.121600,34.735083,0.000000,0.212800
48.038333,0.000000,0.091200,40.117857,0.000000,0.212800
51.650667,0.000000,0.060800,49.266917,0.000000,0.182400
51.956750,0.000000,0.121600,48.846429,0.000000,0.212800
49.102333,0.000000,0.091200,48.110286,0.000000,0.182400
42.607500,0.000000,0.121600,42.301250,0.000000,0.212800
37.361375,0.000000,0.121600,37.289000,0.000000,0.182400
44.666333,0.000000,0.091200,44.214417,0.000000,0.212800
61.889667,0.000000,0.091200,61.363000,0.000000,0.182400
39.764000,0.000000,0.091200,40.425917,0.000000,0.212800
19.669875,0.000000,0.152000,18.293500,0.000000,0.212800
33.162000,0.000000,0.091200,26.682071,0.000000,0.182400
27.614167,0.000000,0.091200,32.914083,0.000000,0.212800
36.654000,0.000000,0.091200,38.248571,0.000000,0.182400
30.512000,0.000000,0.091200,38.758000,0.000000,0.212800
33.622500,0.000000,0.121600,36.786357,0.000000,0.212800
33.175625,0.000000,0.060800,40.887583,0.000000,0.182400
26.624500,0.000000,0.152000,29.121071,0.000000,0.182400
23.788167,0.000000,0.091200,22.673000,0.000000,0.212800
44.171667,0.000000,0.091200,28.776083,0.000000,0.212800
77.037125,0.000000,0.060800,75.389786,0.000000,0.182400
