HoloWAN Recorder File (www.msytest.com)
Operator: "中国电信" NetworkType: "Unknown" SignalStrength: -115(dbm)
test_name: "xicen(01-17 21:59:55)"
Destination: "172.30.153.236:8081"
Start Time: 2026-01-17 21:59:55
End Time: 2026-01-17 23:39:59
Interval(sec): 0.1
Packet Size(byte): 500
Loss Average: 10
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
35.74,0.00,0.124800,35.74,0.00,0.166400
25.36,0.00,0.124800,25.36,0.00,0.208000
35.61,0.00,0.124800,35.61,0.00,0.208000
72.98,0.00,0.124800,72.98,0.00,0.208000
72.98,0.00,0.083200,72.98,0.00,0.208000
23.48,0.00,0.124800,23.48,0.00,0.208000
27.63,0.00,0.124800,27.63,20.00,0.166400
16.99,0.00,0.083200,16.99,0.00,0.208000
23.25,33.33,0.083200,23.25,0.00,0.208000
25.45,0.00,0.083200,25.45,0.00,0.208000
20.26,0.00,0.124800,20.26,0.00,0.208000
44.73,0.00,0.124800,44.73,20.00,0.166400
28.84,100.00,0.000000,28.84,0.00,0.208000
25.75,0.00,0.166400,25.75,0.00,0.208000
29.59,0.00,0.083200,29.59,0.00,0.208000
24.73,66.67,0.041600,24.73,20.00,0.166400
19.09,100.00,0.000000,19.09,0.00,0.208000
25.22,33.33,0.083200,25.22,0.00,0.208000
16.91,0.00,0.166400,16.91,0.00,0.208000
25.42,0.00,0.083200,25.42,0.00,0.208000
35.44,0.00,0.124800,35.44,0.00,0.208000
26.21,0.00,0.166400,26.21,0.00,0.166400
16.13,0.00,0.166400,16.13,0.00,0.208000
52.88,0.00,0.124800,52.88,0.00,0.208000
52.88,0.00,0.083200,52.88,0.00,0.208000
25.02,0.00,0.124800,25.02,0.00,0.208000
19.50,50.00,0.041600,19.50,0.00,0.166400
49.15,0.00,0.124800,49.15,0.00,0.208000
20.41,0.00,0.083200,20.41,0.00,0.208000
26.04,0.00,0.124800,26.04,0.00,0.208000
18.45,33.33,0.083200,18.45,0.00,0.208000
16.52,0.00,0.124800,16.52,0.00,0.208000
21.40,33.33,0.083200,21.40,20.00,0.166400
17.05,0.00,0.124800,17.05,0.00,0.208000
20.54,0.00,0.083200,20.54,0.00,0.208000
25.26,33.33,0.083200,25.26,0.00,0.208000
19.31,0.00,0.124800,19.31,0.00,0.166400
24.75,0.00,0.124800,24.75,0.00,0.208000
21.50,0.00,0.083200,21.50,0.00,0.208000
24.87,0.00,0.083200,24.87,0.00,0.208000
15.20,33.33,0.083200,15.20,20.00,0.166400
24.88,0.00,0.124800,24.88,0.00,0.249600
15.46,0.00,0.124800,15.46,0.00,0.166400
29.04,50.00,0.041600,29.04,0.00,0.208000
